,notebook,cell_id,lineno,end_lineno,col_offset,end_col_offset,type,type_details,output_type,effect_type,code
781,Clustering.ipynb,0,13,13,0,140,Assign2,,internal,enforcing,"df[""DayDiff""] = DataFrame([get_datetime(val) for val in df[""Checkin Date""]]) - DataFrame([get_datetime(val) for val in df[""Snapshot Date""]])"
782,Clustering.ipynb,0,14,14,0,86,Assign2,,internal,enforcing,"df[""WeekDay""] = DataFrame([get_datetime(val).weekday() for val in df[""Checkin Date""]])"
783,Clustering.ipynb,0,15,15,0,64,Assign2,,internal,enforcing,"df[""DiscountDiff""] = df[""Original Price""] - df[""Discount Price""]"
784,Clustering.ipynb,0,16,16,0,68,Assign2,,internal,enforcing,"df[""DiscountPerc""] = (df[""DiscountDiff""]/df[""Original Price""]) * 100"
785,Clustering.ipynb,0,18,18,0,2,Expr1,,revealing,checking,df
786,Clustering.ipynb,2,2,2,0,77,Assign2,,internal,enforcing,"df[""Hotel_Count""] = df.groupby('Hotel Name')['Hotel Name'].transform('count')"
787,Clustering.ipynb,2,3,3,20,84,Call1,reset_index,internal,enforcing,"df.sort_values(by=['Hotel_Count'],ascending=False).reset_index()"
788,Clustering.ipynb,2,3,3,20,70,Call1,sort_values,internal,enforcing,"df.sort_values(by=['Hotel_Count'],ascending=False)"
789,Clustering.ipynb,2,6,6,0,58,Assign1,,internal,checking,"df_hotels = descending_hotels[""Hotel Name""].unique()[:150]"
790,Clustering.ipynb,2,6,6,12,52,Call1,unique,internal,checking,"descending_hotels[""Hotel Name""].unique()"
791,Clustering.ipynb,2,7,7,0,87,Assign1,,internal,checking,most_common_hotels = descending_hotels[descending_hotels['Hotel Name'].isin(df_hotels)]
792,Clustering.ipynb,4,2,2,0,115,Assign2,,internal,enforcing,"most_common_hotels[""Checkin_Count""] = most_common_hotels.groupby('Checkin Date')['Checkin Date'].transform('count')"
793,Clustering.ipynb,4,3,3,32,114,Call1,reset_index,internal,enforcing,"most_common_hotels.sort_values(by=['Checkin_Count'],ascending=False).reset_index()"
794,Clustering.ipynb,4,3,3,32,100,Call1,sort_values,internal,enforcing,"most_common_hotels.sort_values(by=['Checkin_Count'],ascending=False)"
795,Clustering.ipynb,4,6,6,0,82,Assign1,,internal,checking,"common_checkins_list = descending_most_common_hotels[""Checkin Date""].unique()[:40]"
796,Clustering.ipynb,4,6,6,23,77,Call1,unique,internal,checking,"descending_most_common_hotels[""Checkin Date""].unique()"
797,Clustering.ipynb,4,7,7,0,119,Assign1,,internal,checking,most_checkins = descending_most_common_hotels[descending_most_common_hotels['Checkin Date'].isin(common_checkins_list)]
798,Clustering.ipynb,6,1,1,22,58,Call1,unique,internal,checking,"most_checkins[""Hotel Name""].unique()"
799,Clustering.ipynb,6,2,2,19,57,Call1,unique,internal,checking,"most_checkins[""Checkin Date""].unique()"
800,Clustering.ipynb,8,2,2,0,136,Assign2,,internal,enforcing,"most_checkins[""Discount Price""]= most_checkins.groupby(['Hotel Name','Checkin Date','Discount Code'])[""Discount Price""].transform('min')"
801,Clustering.ipynb,8,3,3,0,97,Call1,drop_duplicates,internal,enforcing,"most_checkins.drop_duplicates(subset=[""Hotel Name"",""Checkin Date"",""Discount Code""], inplace=True)"
802,Clustering.ipynb,8,4,4,0,103,Call1,sort_values,internal,enforcing,"most_checkins.sort_values(by=[""Hotel Name"",""Checkin Date"",""Discount Code""],ascending=True,inplace=True)"
803,Clustering.ipynb,8,5,5,0,70,Call1,replace,internal,enforcing,"most_checkins['Discount Price'].replace(sys.maxsize, -1, inplace=True)"
804,Clustering.ipynb,8,8,8,25,116,Call1,reset_index,internal,enforcing,"most_checkins[[""Hotel Name"",""Checkin Date"",""Discount Code"",""Discount Price""]].reset_index()"
805,Clustering.ipynb,10,2,2,0,90,Assign1,,internal,checking,discount_filtered = checkin_hotel_discount[checkin_hotel_discount['Discount Price'] > -1 ]
806,Clustering.ipynb,10,2,2,20,90,Subscript1,,internal,enforcing,checkin_hotel_discount[checkin_hotel_discount['Discount Price'] > -1 ]
807,Clustering.ipynb,10,11,11,0,85,Assign1,,internal,checking,discount_filtered_grouped = discount_filtered.groupby('Hotel Name')['Discount Price']
808,Clustering.ipynb,10,12,12,0,81,Assign2,,internal,enforcing,"discount_filtered[""Normal""] = discount_filtered_grouped.transform(normalize_data)"
809,Clustering.ipynb,10,14,14,0,88,Assign1,,internal,checking,discount_synth = checkin_hotel_discount[checkin_hotel_discount['Discount Price'] == -1 ]
810,Clustering.ipynb,10,14,14,17,88,Subscript1,,internal,enforcing,checkin_hotel_discount[checkin_hotel_discount['Discount Price'] == -1 ]
811,Clustering.ipynb,10,15,15,0,29,Assign2,,internal,enforcing,"discount_synth[""Normal""] = -1"
812,Clustering.ipynb,10,19,19,0,106,Call1,sort_values,internal,enforcing,"normal_dataFrame.sort_values(by=[""Hotel Name"",""Checkin Date"",""Discount Code""],ascending=True,inplace=True)"
813,Clustering.ipynb,10,20,20,0,16,Expr1,,revealing,checking,normal_dataFrame
814,Clustering.ipynb,14,8,8,0,27,Assign1,,internal,checking,"labels = vector.values[:,0]"
815,Clustering.ipynb,14,9,9,0,29,Assign1,,internal,checking,"data = vector.values[:,1:160]"
816,Clustering.ipynb,16,9,9,0,28,Assign2,,internal,enforcing,"hotels[""cluster""] = clusters"
817,Clustering.ipynb,16,10,10,0,30,Assign1,,internal,checking,"hotels = hotels[[0,""cluster""]]"
818,Clustering.ipynb,16,11,11,0,62,Call1,sort_values,internal,enforcing,"hotels.sort_values(by=[""cluster""],ascending=True,inplace=True)"
819,Clustering.ipynb,16,13,13,0,65,Assign2,,internal,enforcing,"hotels[""Count""] = hotels.groupby(""cluster"")[0].transform(""count"")"
820,Clustering.ipynb,16,14,14,0,6,Expr1,,revealing,checking,hotels
